pressure_node_2,flow_pipe_20
7.162799835205078,-0.14171935617923737
6.752899169921875,-0.19167062640190125
6.36976432800293,-0.22836953401565552
6.534996509552002,-0.22624137997627258
6.740044116973877,-0.2839931547641754
7.2540082931518555,0.03009258769452572
7.563003063201904,-0.05484851822257042
7.892843246459961,-0.053264059126377106
8.048806190490723,-0.06223229691386223
8.261295318603516,0.04881352558732033
8.352075576782227,0.038690805435180664
8.441967964172363,0.059536878019571304
8.423583030700684,0.053066324442625046
8.427824974060059,0.04259058088064194
8.472784996032715,0.02477298490703106
8.596177101135254,0.12621726095676422
8.562639236450195,0.10482475161552429
8.517494201660156,0.09911833703517914
8.45465087890625,0.08949802070856094
8.447391510009766,0.08616448193788528
8.385217666625977,0.10008840262889862
8.124238967895508,0.10876783728599548
7.904452323913574,-0.1077781468629837
7.567742824554443,-0.05725133419036865
6.997809410095215,-0.13780784606933594
6.82344388961792,-0.18537816405296326
6.548135280609131,-0.2225387692451477
6.777167797088623,0.04137657210230827
6.841023921966553,-0.03914818540215492
7.320231914520264,0.026472218334674835
7.639989376068115,-0.05651634559035301
7.9763360023498535,-0.05475584790110588
8.138521194458008,-0.062674380838871
8.35261058807373,0.04798955097794533
8.446154594421387,0.03892146050930023
8.53464126586914,0.06024264916777611
8.512638092041016,0.053822051733732224
8.51368522644043,0.04333602637052536
8.556194305419922,0.025746576488018036
8.677061080932617,0.12681947648525238
8.639156341552734,0.10544683039188385
8.590782165527344,0.09973903745412827
8.52545166015625,0.09011344611644745
8.516317367553711,0.08677978068590164
8.452469825744629,0.1007026806473732
8.189946174621582,0.10937522351741791
7.9280595779418945,-0.10926751792430878
7.575737476348877,-0.05846760794520378
6.995865821838379,-0.13877025246620178
6.813602447509766,-0.18611888587474823
6.533652305603027,-0.22316297888755798
6.7631449699401855,-0.22125598788261414
6.8336710929870605,-0.039403434842824936
7.312069892883301,0.0262032188475132
7.631017208099365,-0.05672040581703186
7.96680212020874,-0.05494571849703789
8.1284761428833,-0.06285851448774338
8.342253684997559,0.047810621559619904
8.435489654541016,0.03873911127448082
8.523809432983398,0.06007587909698486
8.501778602600098,0.053662873804569244
8.502847671508789,0.0431869812309742
8.545394897460938,0.025580918416380882
8.66636848449707,0.12671825289726257
8.62879467010498,0.10534527152776718
8.580671310424805,0.09964010119438171
8.515559196472168,0.09001701325178146
8.506601333618164,0.08668509870767593
8.442931175231934,0.10061018168926239
8.180593490600586,0.10928482562303543
7.924957752227783,-0.10906118899583817
7.574783802032471,-0.058299023658037186
6.996275424957275,-0.13863661885261536
6.815094947814941,-0.18601563572883606
6.5357866287231445,-0.2230759561061859
6.765698432922363,-0.22117489576339722
6.834684371948242,-0.03937616944313049
7.313199520111084,0.026231758296489716
7.632263660430908,-0.05669700726866722
7.9681267738342285,-0.054923851042985916
8.129870414733887,-0.06283584982156754
8.343689918518066,0.047832224518060684
8.436967849731445,0.038762498646974564
8.525307655334473,0.060097891837358475
8.503275871276855,0.05368400737643242
8.5043363571167,0.043206822127103806
8.546873092651367,0.025603171437978745
8.66783332824707,0.12673184275627136
8.630208015441895,0.10535894334316254
8.582052230834961,0.0996534526348114
8.516907691955566,0.09003003686666489
8.507926940917969,0.08669790625572205
8.444228172302246,0.10062271356582642
8.181867599487305,0.10929708182811737
7.9253997802734375,-0.10908881574869156
7.574933052062988,-0.05832156538963318
6.996242523193359,-0.13865447044372559
6.814913749694824,-0.18602938950061798
6.535521984100342,-0.22308751940727234
6.765377521514893,-0.22118565440177917
6.834549903869629,-0.0393805094063282
7.313046455383301,0.026227204129099846
7.632091999053955,-0.05670061707496643
7.9679460525512695,-0.05492721125483513
8.129679679870605,-0.06283923983573914
8.343490600585938,0.04782896861433983
8.436763763427734,0.038759052753448486
8.525097846984863,0.06009470298886299
8.503067016601562,0.05368094891309738
8.504127502441406,0.04320395737886429
8.546664237976074,0.02559998258948326
8.667624473571777,0.12672990560531616
8.63000774383545,0.10535699129104614
8.581857681274414,0.09965154528617859
8.516716957092285,0.09002817422151566
8.507736206054688,0.0866960734128952
8.444042205810547,0.10062091797590256
8.181686401367188,0.1092953309416771
7.925315856933594,-0.10908569395542145
7.574885845184326,-0.05831906199455261
6.996218681335449,-0.138652503490448
6.8149094581604,-0.18602795898914337
6.535521984100342,-0.22308634221553802
6.765382289886475,-0.22118458151817322
6.834563732147217,-0.03937884420156479
7.3130693435668945,0.026228969916701317
7.632119655609131,-0.05669939145445824
7.967978477478027,-0.054926078766584396
8.12971305847168,-0.06283823400735855
8.343527793884277,0.047829970717430115
8.436805725097656,0.0387599915266037
8.525139808654785,0.06009550765156746
8.503108978271484,0.05368170514702797
8.504168510437012,0.0432046577334404
8.546710968017578,0.0256007369607687
8.667670249938965,0.12673035264015198
8.630049705505371,0.10535745322704315
8.58189868927002,0.09965198487043381
8.516758918762207,0.09002860635519028
8.50777816772461,0.08669649064540863
8.444084167480469,0.10062132775783539
8.181723594665527,0.10929573327302933
7.92530632019043,-0.10908745229244232
7.574858665466309,-0.058320552110672
6.996181964874268,-0.13865366578102112
6.8148627281188965,-0.18602895736694336
6.535475254058838,-0.22308722138404846
6.765331268310547,-0.22118541598320007
6.834512710571289,-0.03938030079007149
7.313013553619385,0.026227423921227455
7.632063865661621,-0.056700535118579865
7.967917442321777,-0.05492714047431946
8.129652976989746,-0.06283923983573914
8.343466758728027,0.04782898724079132
8.43674087524414,0.038759008049964905
8.525078773498535,0.06009461358189583
8.503047943115234,0.05368084833025932
8.504108428955078,0.04320385679602623
8.546649932861328,0.025599833577871323
8.667610168457031,0.1267298012971878
8.629993438720703,0.10535689443349838
8.581843376159668,0.09965144842863083
8.516702651977539,0.0900280773639679
8.507721900939941,0.08669597655534744
8.444032669067383,0.1006208211183548
8.181672096252441,0.10929522663354874
7.92530632019043,-0.10908573865890503
7.5748724937438965,-0.05831911414861679
6.9962053298950195,-0.13865253329277039
